CMDLINE /home/stefano/anaconda3/envs/gt/bin/python3.10 memory_benchmark.py
MEM 462.097656 1697285604.7321
MEM 462.097656 1697285604.8329
MEM 462.097656 1697285604.9336
MEM 462.097656 1697285605.0345
MEM 462.097656 1697285605.1352
MEM 462.097656 1697285605.2359
MEM 462.097656 1697285605.3366
MEM 462.097656 1697285605.4373
MEM 462.097656 1697285605.5381
MEM 462.097656 1697285605.6390
MEM 462.097656 1697285605.7397
MEM 462.097656 1697285605.8404
MEM 462.097656 1697285605.9412
MEM 462.097656 1697285606.0418
MEM 462.097656 1697285606.1425
MEM 462.097656 1697285606.2433
MEM 462.097656 1697285606.3440
MEM 462.097656 1697285606.4447
MEM 462.097656 1697285606.5460
MEM 462.097656 1697285606.6468
MEM 458.781250 1697285606.7474
MEM 489.062500 1697285606.8482
MEM 489.062500 1697285606.9492
MEM 472.656250 1697285607.0498
MEM 489.062500 1697285607.1505
MEM 489.062500 1697285607.2511
MEM 451.152344 1697285607.3516
MEM 462.843750 1697285607.4522
MEM 489.062500 1697285607.5530
MEM 443.433594 1697285607.6539
MEM 459.683594 1697285607.7547
MEM 493.199219 1697285607.8555
MEM 531.199219 1697285607.9565
MEM 531.199219 1697285608.0572
MEM 535.988281 1697285608.1580
MEM 538.863281 1697285608.2588
MEM 541.113281 1697285608.3596
MEM 541.363281 1697285608.4605
MEM 541.488281 1697285608.5617
MEM 541.738281 1697285608.6624
MEM 541.988281 1697285608.7631
MEM 542.113281 1697285608.8639
MEM 542.363281 1697285608.9646
MEM 542.488281 1697285609.0654
MEM 542.738281 1697285609.1661
MEM 542.988281 1697285609.2668
MEM 543.113281 1697285609.3675
MEM 543.363281 1697285609.4683
MEM 543.613281 1697285609.5690
MEM 543.738281 1697285609.6698
MEM 543.988281 1697285609.7705
MEM 544.238281 1697285609.8713
MEM 544.363281 1697285609.9720
MEM 544.613281 1697285610.0727
MEM 544.863281 1697285610.1733
MEM 544.988281 1697285610.2741
MEM 545.238281 1697285610.3748
MEM 545.488281 1697285610.4755
MEM 545.613281 1697285610.5762
MEM 545.738281 1697285610.6771
MEM 541.847656 1697285610.7776
MEM 541.847656 1697285610.8783
MEM 541.847656 1697285610.9792
MEM 550.097656 1697285611.0800
MEM 595.847656 1697285611.1811
MEM 470.335938 1697285611.2818
MEM 480.835938 1697285611.3825
MEM 515.742188 1697285611.4832
MEM 538.867188 1697285611.5842
MEM 538.867188 1697285611.6850
MEM 542.042969 1697285611.7857
MEM 546.042969 1697285611.8864
MEM 546.542969 1697285611.9872
MEM 549.167969 1697285612.0879
MEM 549.292969 1697285612.1887
MEM 549.542969 1697285612.2894
MEM 549.667969 1697285612.3902
MEM 549.917969 1697285612.4909
MEM 550.167969 1697285612.5916
MEM 550.292969 1697285612.6924
MEM 550.542969 1697285612.7933
MEM 550.792969 1697285612.8940
MEM 550.917969 1697285612.9949
MEM 551.167969 1697285613.0957
MEM 551.417969 1697285613.1964
MEM 551.542969 1697285613.2971
MEM 551.792969 1697285613.3977
MEM 551.917969 1697285613.4984
MEM 552.167969 1697285613.5992
MEM 552.417969 1697285613.7004
MEM 552.542969 1697285613.8012
MEM 552.792969 1697285613.9019
MEM 553.042969 1697285614.0026
MEM 553.167969 1697285614.1033
MEM 553.417969 1697285614.2040
MEM 553.542969 1697285614.3047
MEM 553.792969 1697285614.4052
MEM 553.917969 1697285614.5057
MEM 554.167969 1697285614.6063
MEM 554.292969 1697285614.7070
MEM 554.542969 1697285614.8077
MEM 549.359375 1697285614.9085
MEM 549.359375 1697285615.0092
MEM 549.359375 1697285615.1100
MEM 549.359375 1697285615.2107
MEM 549.359375 1697285615.3114
MEM 550.359375 1697285615.4121
MEM 585.949219 1697285615.5130
MEM 617.949219 1697285615.6139
MEM 502.464844 1697285615.7147
MEM 510.089844 1697285615.8154
MEM 510.089844 1697285615.9160
MEM 517.714844 1697285616.0167
MEM 517.714844 1697285616.1175
MEM 517.714844 1697285616.2184
MEM 538.839844 1697285616.3193
MEM 538.839844 1697285616.4199
MEM 538.839844 1697285616.5206
MEM 538.839844 1697285616.6213
MEM 541.214844 1697285616.7220
MEM 541.464844 1697285616.8226
MEM 541.589844 1697285616.9233
MEM 541.839844 1697285617.0240
MEM 541.964844 1697285617.1248
MEM 542.214844 1697285617.2255
MEM 542.464844 1697285617.3262
MEM 542.589844 1697285617.4269
MEM 542.839844 1697285617.5276
MEM 542.964844 1697285617.6283
MEM 543.214844 1697285617.7291
MEM 543.339844 1697285617.8298
MEM 543.589844 1697285617.9305
MEM 543.839844 1697285618.0313
MEM 544.089844 1697285618.1320
MEM 544.214844 1697285618.2327
MEM 544.464844 1697285618.3333
MEM 544.714844 1697285618.4340
MEM 544.964844 1697285618.5347
MEM 545.089844 1697285618.6354
MEM 545.339844 1697285618.7359
MEM 545.464844 1697285618.8372
MEM 545.714844 1697285618.9376
MEM 545.964844 1697285619.0383
MEM 546.089844 1697285619.1392
MEM 541.785156 1697285619.2399
MEM 541.785156 1697285619.3406
MEM 541.785156 1697285619.4413
MEM 541.785156 1697285619.5422
MEM 587.535156 1697285619.6429
MEM 511.292969 1697285619.7437
MEM 510.292969 1697285619.8447
MEM 537.828125 1697285619.9452
MEM 538.953125 1697285620.0459
MEM 542.097656 1697285620.1466
MEM 544.097656 1697285620.2474
MEM 546.597656 1697285620.3482
MEM 549.222656 1697285620.4489
MEM 549.347656 1697285620.5496
MEM 549.597656 1697285620.6503
MEM 549.722656 1697285620.7510
MEM 549.972656 1697285620.8517
MEM 550.097656 1697285620.9522
MEM 550.347656 1697285621.0528
MEM 550.472656 1697285621.1532
MEM 550.722656 1697285621.2540
MEM 550.847656 1697285621.3546
MEM 551.097656 1697285621.4553
MEM 551.347656 1697285621.5561
MEM 551.472656 1697285621.6569
MEM 551.722656 1697285621.7574
MEM 551.847656 1697285621.8578
MEM 552.097656 1697285621.9583
MEM 552.347656 1697285622.0587
MEM 552.472656 1697285622.1591
MEM 552.597656 1697285622.2599
MEM 552.847656 1697285622.3607
MEM 553.097656 1697285622.4614
MEM 553.222656 1697285622.5621
MEM 553.472656 1697285622.6629
MEM 553.722656 1697285622.7636
MEM 553.847656 1697285622.8644
MEM 554.097656 1697285622.9652
MEM 554.222656 1697285623.0659
MEM 554.222656 1697285623.1664
MEM 554.472656 1697285623.2669
MEM 549.570312 1697285623.3677
MEM 549.179688 1697285623.4682
MEM 549.179688 1697285623.5688
MEM 549.179688 1697285623.6692
MEM 549.179688 1697285623.7697
MEM 552.644531 1697285623.8702
MEM 589.394531 1697285623.9713
MEM 617.894531 1697285624.0721
MEM 495.851562 1697285624.1731
MEM 503.351562 1697285624.2738
MEM 503.351562 1697285624.3747
MEM 508.351562 1697285624.4754
MEM 510.976562 1697285624.5761
MEM 495.710938 1697285624.6771
MEM 494.726562 1697285624.7781
MEM 514.351562 1697285624.8787
MEM 531.101562 1697285624.9794
MEM 531.101562 1697285625.0800
MEM 531.101562 1697285625.1808
MEM 531.101562 1697285625.2815
MEM 531.101562 1697285625.3824
MEM 533.226562 1697285625.4831
MEM 533.351562 1697285625.5838
MEM 533.476562 1697285625.6844
MEM 533.726562 1697285625.7851
MEM 533.851562 1697285625.8858
MEM 533.976562 1697285625.9864
MEM 534.101562 1697285626.0870
MEM 534.226562 1697285626.1876
MEM 534.351562 1697285626.2882
MEM 534.476562 1697285626.3889
MEM 534.601562 1697285626.4896
MEM 534.726562 1697285626.5903
MEM 534.851562 1697285626.6910
MEM 534.976562 1697285626.7916
MEM 535.226562 1697285626.8923
MEM 535.351562 1697285626.9930
MEM 535.476562 1697285627.0937
MEM 535.601562 1697285627.1944
MEM 535.726562 1697285627.2951
MEM 535.851562 1697285627.3958
MEM 535.976562 1697285627.4964
MEM 536.101562 1697285627.5970
MEM 536.351562 1697285627.6974
MEM 536.476562 1697285627.7981
MEM 536.726562 1697285627.8989
MEM 536.851562 1697285627.9995
MEM 536.976562 1697285628.1002
MEM 537.101562 1697285628.2009
MEM 537.351562 1697285628.3016
MEM 537.476562 1697285628.4023
MEM 537.601562 1697285628.5030
MEM 537.726562 1697285628.6037
MEM 533.933594 1697285628.7044
MEM 533.933594 1697285628.8051
MEM 533.933594 1697285628.9059
MEM 533.933594 1697285629.0066
MEM 564.375000 1697285629.1078
MEM 587.375000 1697285629.2086
MEM 484.769531 1697285629.3093
MEM 517.667969 1697285629.4101
MEM 538.792969 1697285629.5110
MEM 538.792969 1697285629.6118
MEM 541.968750 1697285629.7125
MEM 545.968750 1697285629.8133
MEM 546.468750 1697285629.9142
MEM 548.968750 1697285630.0150
MEM 549.093750 1697285630.1157
MEM 549.343750 1697285630.2164
MEM 549.593750 1697285630.3172
MEM 549.718750 1697285630.4179
MEM 549.968750 1697285630.5186
MEM 550.218750 1697285630.6194
MEM 550.343750 1697285630.7201
MEM 550.593750 1697285630.8209
MEM 550.843750 1697285630.9216
MEM 550.968750 1697285631.0224
MEM 551.218750 1697285631.1230
MEM 551.343750 1697285631.2235
MEM 551.593750 1697285631.3241
MEM 551.718750 1697285631.4247
MEM 551.968750 1697285631.5253
MEM 552.218750 1697285631.6261
MEM 552.343750 1697285631.7268
MEM 552.593750 1697285631.8276
MEM 552.718750 1697285631.9281
MEM 552.968750 1697285632.0287
MEM 553.093750 1697285632.1292
MEM 553.343750 1697285632.2300
MEM 553.593750 1697285632.3307
MEM 553.718750 1697285632.4314
MEM 553.968750 1697285632.5321
MEM 549.285156 1697285632.6329
MEM 549.285156 1697285632.7336
MEM 549.285156 1697285632.8344
MEM 549.285156 1697285632.9351
MEM 549.285156 1697285633.0359
MEM 560.125000 1697285633.1368
MEM 613.250000 1697285633.2377
MEM 519.152344 1697285633.3384
MEM 503.386719 1697285633.4391
MEM 480.519531 1697285633.5400
MEM 511.011719 1697285633.6408
MEM 495.761719 1697285633.7414
MEM 477.523438 1697285633.8421
MEM 510.031250 1697285633.9427
MEM 531.156250 1697285634.0453
MEM 531.156250 1697285634.1458
MEM 533.960938 1697285634.2465
MEM 537.960938 1697285634.3471
MEM 538.835938 1697285634.4476
MEM 541.585938 1697285634.5481
MEM 541.710938 1697285634.6486
MEM 541.960938 1697285634.7491
MEM 542.085938 1697285634.8495
