	distance_thr	counts_thr	time (s)	file	res	cell	set
451	5000000.0	0.01	1656.9194502830503	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
452	5000000.0	0.05	1519.6490623950958	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
453	5000000.0	0.1	983.9354388713836	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
454	5000000.0	0.25	940.5603134632112	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
455	10000000.0	0.0	1807.363960504532	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
456	10000000.0	0.01	1722.054127216339	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
457	10000000.0	0.05	1485.5706713199615	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
458	10000000.0	0.1	1004.9251205921172	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
459	10000000.0	0.25	911.8076930046082	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
460	25000000.0	0.0	1538.3876507282257	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
461	25000000.0	0.01	1276.2708520889282	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
462	25000000.0	0.05	1032.0462710857391	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
463	25000000.0	0.1	637.2927007675171	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
464	25000000.0	0.25	560.8955790996552	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
465	50000000.0	0.0	1016.732859134674	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
466	50000000.0	0.01	968.5139610767365	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
467	50000000.0	0.05	834.8520321846008	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
468	50000000.0	0.1	562.9797704219818	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
469	50000000.0	0.25	521.228245973587	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
470	100000000.0	0.0	838.5995843410492	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
471	100000000.0	0.01	809.7179255485535	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
472	100000000.0	0.05	647.3751792907715	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
473	100000000.0	0.1	449.1470556259155	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
474	100000000.0	0.25	440.7645690441132	IMR90_set1_bio1_tec5_4DNFIAAUZ7EP_5kb	5kb	IMR90	set1
475	5000000.0	0.0	1620.9721817970276	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
476	5000000.0	0.01	1551.057762145996	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
477	5000000.0	0.05	1402.253829717636	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
478	5000000.0	0.1	1000.2807476520538	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
479	5000000.0	0.25	1003.6621775627136	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
480	10000000.0	0.0	1788.6760158538818	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
481	10000000.0	0.01	1643.170179605484	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
482	10000000.0	0.05	1475.826414346695	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
483	10000000.0	0.1	1143.5350756645205	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
484	10000000.0	0.25	994.4215717315674	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
485	25000000.0	0.0	1580.151073217392	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
486	25000000.0	0.01	1375.9407773017883	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
487	25000000.0	0.05	1111.8381702899933	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
488	25000000.0	0.1	761.02712225914	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
489	25000000.0	0.25	772.7087736129761	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
490	50000000.0	0.0	1282.416318655014	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
491	50000000.0	0.01	1175.1037592887878	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
492	50000000.0	0.05	808.6687335968018	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
493	50000000.0	0.1	662.3890602588654	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
494	50000000.0	0.25	639.4277555942535	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
495	100000000.0	0.0	1096.1590549945831	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
496	100000000.0	0.01	941.6953241825104	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
497	100000000.0	0.05	617.3325543403625	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
498	100000000.0	0.1	549.5001237392426	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
499	100000000.0	0.25	566.3275392055511	GM_set1_bio5_tec2_4DNFI1CMC4NQ_5kb	5kb	GM	set1
500	5000000.0	0.0	867.0478515625	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
501	5000000.0	0.01	838.9225196838379	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
502	5000000.0	0.05	817.007143497467	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
503	5000000.0	0.1	615.925374507904	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
504	5000000.0	0.25	586.351175069809	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
505	10000000.0	0.0	887.0651378631592	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
506	10000000.0	0.01	842.2157099246979	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
507	10000000.0	0.05	656.9978640079498	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
508	10000000.0	0.1	579.8898968696594	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
509	10000000.0	0.25	616.1199367046356	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
510	25000000.0	0.0	1139.02969956398	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
511	25000000.0	0.01	1021.1198406219482	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
512	25000000.0	0.05	654.8896927833557	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
513	25000000.0	0.1	600.305184841156	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
514	25000000.0	0.25	575.7200384140015	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
515	50000000.0	0.0	1143.9906725883484	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
516	50000000.0	0.01	968.614404439926	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
517	50000000.0	0.05	599.5438077449799	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
518	50000000.0	0.1	551.157509803772	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
519	50000000.0	0.25	571.8854131698608	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
520	100000000.0	0.0	931.2615575790404	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
521	100000000.0	0.01	815.4382059574127	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
522	100000000.0	0.05	513.8707582950592	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
523	100000000.0	0.1	493.7511959075928	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
524	100000000.0	0.25	425.89483308792114	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5kb	GM	set1
525	5000000.0	0.0	676.904039144516	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
526	5000000.0	0.01	623.734977722168	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
527	5000000.0	0.05	577.7172250747681	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
528	5000000.0	0.1	362.1696076393128	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
529	5000000.0	0.25	344.9648745059967	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
530	10000000.0	0.0	577.4167704582214	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
531	10000000.0	0.01	641.6006734371185	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
532	10000000.0	0.05	600.1812381744385	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
533	10000000.0	0.1	420.6012790203095	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
534	10000000.0	0.25	377.6695740222931	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
535	25000000.0	0.0	602.8285479545593	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
536	25000000.0	0.01	589.63139295578	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
537	25000000.0	0.05	546.575314283371	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
538	25000000.0	0.1	479.9510676860809	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
539	25000000.0	0.25	493.49079036712646	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
540	50000000.0	0.0	732.0505261421204	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
541	50000000.0	0.01	649.8333866596222	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
542	50000000.0	0.05	532.2903017997742	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
543	50000000.0	0.1	464.4408869743347	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
544	50000000.0	0.25	459.8802387714386	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
545	100000000.0	0.0	678.7993805408478	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
546	100000000.0	0.01	559.293582201004	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
547	100000000.0	0.05	390.1008379459381	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
548	100000000.0	0.1	354.57140612602234	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
549	100000000.0	0.25	340.794175863266	GM_set2_bio1_tec1_4DNFIR53NCUM_5kb	5kb	GM	set2
550	5000000.0	0.0	1363.2585015296936	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
551	5000000.0	0.01	1302.6849677562714	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
552	5000000.0	0.05	1298.3958597183228	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
553	5000000.0	0.1	950.5517568588256	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
554	5000000.0	0.25	795.9125409126282	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
555	10000000.0	0.0	1388.1588788032532	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
556	10000000.0	0.01	1481.5190501213074	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
557	10000000.0	0.05	1303.308537483215	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
558	10000000.0	0.1	930.7689487934113	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
559	10000000.0	0.25	851.3365957736969	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
560	25000000.0	0.0	1539.0351359844208	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
561	25000000.0	0.01	1283.6474146842957	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
562	25000000.0	0.05	1201.7366099357605	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
563	25000000.0	0.1	778.6704869270325	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
564	25000000.0	0.25	705.8023624420166	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
565	50000000.0	0.0	1118.2533481121063	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
566	50000000.0	0.01	1068.6221628189087	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
567	50000000.0	0.05	942.9231009483336	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
568	50000000.0	0.1	658.7907733917236	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
569	50000000.0	0.25	618.3744730949402	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
570	100000000.0	0.0	1008.9026069641112	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
571	100000000.0	0.01	924.0262722969056	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
572	100000000.0	0.05	801.9854552745819	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
573	100000000.0	0.1	551.4049484729767	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
574	100000000.0	0.25	520.5583546161652	GM_set1_bio3_tec1_4DNFI24MDDBZ_5kb	5kb	GM	set1
575	5000000.0	0.0	1357.51904630661	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
576	5000000.0	0.01	1342.1059427261353	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
577	5000000.0	0.05	1221.3022191524506	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
578	5000000.0	0.1	1139.0470793247223	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
579	5000000.0	0.25	911.4837923049928	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
580	10000000.0	0.0	1292.560548067093	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
581	10000000.0	0.01	1379.0461666584015	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
582	10000000.0	0.05	1295.3576056957245	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
583	10000000.0	0.1	1127.7989523410797	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
584	10000000.0	0.25	955.9511363506316	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
585	25000000.0	0.0	1301.932282447815	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
586	25000000.0	0.01	1233.0406098365784	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
587	25000000.0	0.05	1045.0356647968292	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
588	25000000.0	0.1	922.6215422153472	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
589	25000000.0	0.25	669.992662191391	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
590	50000000.0	0.0	899.6568510532379	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
591	50000000.0	0.01	737.4847388267517	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
592	50000000.0	0.05	702.8701496124268	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
593	50000000.0	0.1	687.7231097221375	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
594	50000000.0	0.25	537.6294822692871	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
595	100000000.0	0.0	762.6835341453552	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
596	100000000.0	0.01	743.7501180171967	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
597	100000000.0	0.05	601.5593411922455	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
598	100000000.0	0.1	508.6238417625427	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
599	100000000.0	0.25	393.2927737236023	H1hESC_HiC_HindIII_4DNFIUTE4F4B_10kb	10kb	H1hESC	HiC
600	5000000.0	0.0	1285.0504863262177	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
601	5000000.0	0.01	1299.3359818458557	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
602	5000000.0	0.05	1147.012056350708	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
603	5000000.0	0.1	1135.875804901123	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
604	5000000.0	0.25	778.839293718338	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
605	10000000.0	0.0	1214.670043706894	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
606	10000000.0	0.01	1363.5066859722135	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
607	10000000.0	0.05	1267.9732353687286	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
608	10000000.0	0.1	1148.313865661621	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
609	10000000.0	0.25	804.1031165122986	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
610	25000000.0	0.0	1444.702687740326	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
611	25000000.0	0.01	1267.0813372135162	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
612	25000000.0	0.05	1104.9124083518982	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
613	25000000.0	0.1	890.6927981376648	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
614	25000000.0	0.25	642.5843088626862	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
615	50000000.0	0.0	947.7846972942352	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
616	50000000.0	0.01	809.1691846847534	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
617	50000000.0	0.05	689.6955292224884	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
618	50000000.0	0.1	531.4404466152191	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
619	50000000.0	0.25	503.1369240283966	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
620	100000000.0	0.0	786.8983197212219	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
621	100000000.0	0.01	799.4773993492126	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
622	100000000.0	0.05	688.6853127479553	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
623	100000000.0	0.1	402.8004927635193	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
624	100000000.0	0.25	397.3311846256256	IMR90_set1_bio2_tec1_4DNFIPAEWHQC_10kb	10kb	IMR90	set1
625	5000000.0	0.0	623.1892812252045	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
626	5000000.0	0.01	613.8259017467499	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
627	5000000.0	0.05	426.3343942165375	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
628	5000000.0	0.1	412.7047016620636	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
629	5000000.0	0.25	409.1316032409668	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
630	10000000.0	0.0	704.7324607372284	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
631	10000000.0	0.01	670.7330782413483	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
632	10000000.0	0.05	394.5467460155487	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
633	10000000.0	0.1	383.0848317146301	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
634	10000000.0	0.25	371.6848204135895	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
635	25000000.0	0.0	644.575544834137	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
636	25000000.0	0.01	639.1928207874298	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
637	25000000.0	0.05	409.1223185062408	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
638	25000000.0	0.1	468.0262541770935	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
639	25000000.0	0.25	474.9462525844574	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
640	50000000.0	0.0	833.1289622783661	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
641	50000000.0	0.01	829.3726460933685	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
642	50000000.0	0.05	439.4460244178772	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
643	50000000.0	0.1	407.0658309459686	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
644	50000000.0	0.25	422.56533098220825	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
645	100000000.0	0.0	783.9890532493591	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
646	100000000.0	0.01	783.5832009315491	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
647	100000000.0	0.05	484.43860125541687	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
648	100000000.0	0.1	444.7615084648132	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
649	100000000.0	0.25	412.9427125453949	GM_set1_bio4_tec1_4DNFIHW7O3BR_5kb	5kb	GM	set1
650	5000000.0	0.0	1264.6842982769012	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
651	5000000.0	0.01	1256.9637246131897	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
652	5000000.0	0.05	1102.4790930747986	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
653	5000000.0	0.1	1112.23011803627	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
654	5000000.0	0.25	756.1385865211487	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
655	10000000.0	0.0	1195.776201963425	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
656	10000000.0	0.01	1348.874577045441	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
657	10000000.0	0.05	1238.467575788498	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
658	10000000.0	0.1	1155.532241106033	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
659	10000000.0	0.25	741.1945674419403	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
660	25000000.0	0.0	1436.7765383720398	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
661	25000000.0	0.01	1226.2304289340973	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
662	25000000.0	0.05	1149.8532783985138	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
663	25000000.0	0.1	898.1287734508514	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
664	25000000.0	0.25	628.0720191001892	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
665	50000000.0	0.0	953.3256297111512	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
666	50000000.0	0.01	821.9983811378479	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
667	50000000.0	0.05	713.2614524364471	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
668	50000000.0	0.1	504.7190456390381	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
669	50000000.0	0.25	484.9396243095398	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
670	100000000.0	0.0	788.5512344837189	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
