	exp1	exp2	replicate_type	size1	size2	jaccard_index	Method	dist_thr	count_thr
506	GM_set1_bio4	GM_set1_bio5	bio	188610	613461	0.1625969711376787	HiCONA	5000000.0	5
507	GM_set1_bio4	GM_set1_bio5	bio	48395	257683	0.1341935196988112	HiCONA	5000000.0	10
508	GM_set1_bio4	GM_set1_bio5	bio	3238731	4029316	0.0759701359521223	HiCONA	50000000.0	0
509	GM_set1_bio4	GM_set1_bio5	bio	850778	1674303	0.0718484739277508	HiCONA	50000000.0	1
510	GM_set1_bio4	GM_set1_bio5	bio	188688	613727	0.1625883624530387	HiCONA	50000000.0	5
511	GM_set1_bio4	GM_set1_bio5	bio	48420	257774	0.1342450936085407	HiCONA	50000000.0	10
512	GM_set1_bio4	GM_set1_bio6	bio	2978530	3487436	0.0681694245219355	HiCONA	10000000.0	0
513	GM_set1_bio4	GM_set1_bio6	bio	849566	1731462	0.0722290698461798	HiCONA	10000000.0	1
514	GM_set1_bio4	GM_set1_bio6	bio	188616	689295	0.1508470332534126	HiCONA	10000000.0	5
515	GM_set1_bio4	GM_set1_bio6	bio	48395	351571	0.1051471075841641	HiCONA	10000000.0	10
516	GM_set1_bio4	GM_set1_bio6	bio	3275025	3823310	0.0832814584327528	HiCONA	100000000.0	0
517	GM_set1_bio4	GM_set1_bio6	bio	857428	1756643	0.0729209335389914	HiCONA	100000000.0	1
518	GM_set1_bio4	GM_set1_bio6	bio	188689	689452	0.1508528442338818	HiCONA	100000000.0	5
519	GM_set1_bio4	GM_set1_bio6	bio	48420	351621	0.1051650118516799	HiCONA	100000000.0	10
520	GM_set1_bio4	GM_set1_bio6	bio	2794908	3119848	0.0605664931796395	HiCONA	5000000.0	0
521	GM_set1_bio4	GM_set1_bio6	bio	846856	1727814	0.0719234144741115	HiCONA	5000000.0	1
522	GM_set1_bio4	GM_set1_bio6	bio	188610	689283	0.1508490840589285	HiCONA	5000000.0	5
523	GM_set1_bio4	GM_set1_bio6	bio	48395	351567	0.1051482697260077	HiCONA	5000000.0	10
524	GM_set1_bio4	GM_set1_bio6	bio	3238731	3792418	0.0806377518047005	HiCONA	50000000.0	0
525	GM_set1_bio4	GM_set1_bio6	bio	850778	1755883	0.0726730728158675	HiCONA	50000000.0	1
526	GM_set1_bio4	GM_set1_bio6	bio	188688	689449	0.1508521267784313	HiCONA	50000000.0	5
527	GM_set1_bio4	GM_set1_bio6	bio	48420	351619	0.1051655929187893	HiCONA	50000000.0	10
528	GM_set1_bio4	GM_set1_bio7	bio	2978530	2366845	0.0876189022839412	HiCONA	10000000.0	0
529	GM_set1_bio4	GM_set1_bio7	bio	849566	735246	0.1103605071131055	HiCONA	10000000.0	1
530	GM_set1_bio4	GM_set1_bio7	bio	188616	60070	0.1392563952209924	HiCONA	10000000.0	5
531	GM_set1_bio4	GM_set1_bio7	bio	48395	2438	0.0362239073711676	HiCONA	10000000.0	10
532	GM_set1_bio4	GM_set1_bio7	bio	3275025	2569328	0.0997410947332846	HiCONA	100000000.0	0
533	GM_set1_bio4	GM_set1_bio7	bio	857428	736182	0.1106139769501655	HiCONA	100000000.0	1
534	GM_set1_bio4	GM_set1_bio7	bio	188689	60089	0.1392916349914362	HiCONA	100000000.0	5
535	GM_set1_bio4	GM_set1_bio7	bio	48420	2447	0.0362832579554251	HiCONA	100000000.0	10
536	GM_set1_bio4	GM_set1_bio7	bio	2794908	2256484	0.0823091011468029	HiCONA	5000000.0	0
537	GM_set1_bio4	GM_set1_bio7	bio	846856	734733	0.1102532063206812	HiCONA	5000000.0	1
538	GM_set1_bio4	GM_set1_bio7	bio	188610	60070	0.1392602230142659	HiCONA	5000000.0	5
539	GM_set1_bio4	GM_set1_bio7	bio	48395	2438	0.0362239073711676	HiCONA	5000000.0	10
540	GM_set1_bio4	GM_set1_bio7	bio	3238731	2525601	0.097164457649588	HiCONA	50000000.0	0
541	GM_set1_bio4	GM_set1_bio7	bio	850778	736085	0.1104546399248156	HiCONA	50000000.0	1
542	GM_set1_bio4	GM_set1_bio7	bio	188688	60089	0.1392922728875577	HiCONA	50000000.0	5
543	GM_set1_bio4	GM_set1_bio7	bio	48420	2447	0.0362832579554251	HiCONA	50000000.0	10
544	GM_set1_bio4	GM_set1_bio7	bio	2978530	2698360	0.0815824675457052	HiCONA	10000000.0	0
545	GM_set1_bio4	GM_set1_bio7	bio	849566	1129610	0.1055879456382875	HiCONA	10000000.0	1
546	GM_set1_bio4	GM_set1_bio7	bio	188616	228006	0.2305124994092906	HiCONA	10000000.0	5
547	GM_set1_bio4	GM_set1_bio7	bio	48395	54860	0.2316014217896419	HiCONA	10000000.0	10
548	GM_set1_bio4	GM_set1_bio7	bio	3275025	4285635	0.0982208922062464	HiCONA	100000000.0	0
549	GM_set1_bio4	GM_set1_bio7	bio	857428	1134332	0.106039916637189	HiCONA	100000000.0	1
550	GM_set1_bio4	GM_set1_bio7	bio	188689	228091	0.2305139590911238	HiCONA	100000000.0	5
551	GM_set1_bio4	GM_set1_bio7	bio	48420	54910	0.2316879835027952	HiCONA	100000000.0	10
552	GM_set1_bio4	GM_set1_bio7	bio	2794908	2360737	0.0759752166394454	HiCONA	5000000.0	0
553	GM_set1_bio4	GM_set1_bio7	bio	846856	1128493	0.1054032638050267	HiCONA	5000000.0	1
554	GM_set1_bio4	GM_set1_bio7	bio	188610	228005	0.2305136308592019	HiCONA	5000000.0	5
555	GM_set1_bio4	GM_set1_bio7	bio	48395	54860	0.2316014217896419	HiCONA	5000000.0	10
556	GM_set1_bio4	GM_set1_bio7	bio	3238731	3797640	0.0941460209845395	HiCONA	50000000.0	0
557	GM_set1_bio4	GM_set1_bio7	bio	850778	1134065	0.1057830621861361	HiCONA	50000000.0	1
558	GM_set1_bio4	GM_set1_bio7	bio	188688	228089	0.2305160008384976	HiCONA	50000000.0	5
559	GM_set1_bio4	GM_set1_bio7	bio	48420	54910	0.2316879835027952	HiCONA	50000000.0	10
560	GM_set1_bio5	GM_set1_bio5	tec	3482305	3532489	0.0966822160916693	HiCONA	10000000.0	0
561	GM_set1_bio5	GM_set1_bio5	tec	1634516	1666466	0.08987974608734	HiCONA	10000000.0	1
562	GM_set1_bio5	GM_set1_bio5	tec	601068	613475	0.2424178877290898	HiCONA	10000000.0	5
563	GM_set1_bio5	GM_set1_bio5	tec	252972	257691	0.322800073566172	HiCONA	10000000.0	10
564	GM_set1_bio5	GM_set1_bio5	tec	3997524	4119474	0.1029219217505442	HiCONA	100000000.0	0
565	GM_set1_bio5	GM_set1_bio5	tec	1642951	1675277	0.0907885978018076	HiCONA	100000000.0	1
566	GM_set1_bio5	GM_set1_bio5	tec	601243	613728	0.2424261326799618	HiCONA	100000000.0	5
567	GM_set1_bio5	GM_set1_bio5	tec	253042	257777	0.3228409464642253	HiCONA	100000000.0	10
568	GM_set1_bio5	GM_set1_bio5	tec	3306169	3282977	0.0907387095567385	HiCONA	5000000.0	0
569	GM_set1_bio5	GM_set1_bio5	tec	1630254	1661840	0.0894058308021034	HiCONA	5000000.0	1
570	GM_set1_bio5	GM_set1_bio5	tec	601050	613461	0.2424207394919471	HiCONA	5000000.0	5
571	GM_set1_bio5	GM_set1_bio5	tec	252968	257683	0.3228066812421639	HiCONA	5000000.0	10
572	GM_set1_bio5	GM_set1_bio5	tec	3951993	4029316	0.1018205080878722	HiCONA	50000000.0	0
573	GM_set1_bio5	GM_set1_bio5	tec	1642127	1674303	0.0906948430241086	HiCONA	50000000.0	1
574	GM_set1_bio5	GM_set1_bio5	tec	601240	613727	0.242424583290725	HiCONA	50000000.0	5
575	GM_set1_bio5	GM_set1_bio5	tec	253038	257774	0.3228433731195633	HiCONA	50000000.0	10
576	GM_set1_bio5	GM_set1_bio6	bio	3482305	3487436	0.0975358224124198	HiCONA	10000000.0	0
577	GM_set1_bio5	GM_set1_bio6	bio	1634516	1731462	0.0912761530286515	HiCONA	10000000.0	1
578	GM_set1_bio5	GM_set1_bio6	bio	601068	689295	0.2469046328319094	HiCONA	10000000.0	5
579	GM_set1_bio5	GM_set1_bio6	bio	252972	351571	0.3211513413813299	HiCONA	10000000.0	10
580	GM_set1_bio5	GM_set1_bio6	bio	3997524	3823310	0.1065621760785637	HiCONA	100000000.0	0
581	GM_set1_bio5	GM_set1_bio6	bio	1642951	1756643	0.092407152779496	HiCONA	100000000.0	1
582	GM_set1_bio5	GM_set1_bio6	bio	601243	689452	0.2469025360320194	HiCONA	100000000.0	5
583	GM_set1_bio5	GM_set1_bio6	bio	253042	351621	0.3211537369067335	HiCONA	100000000.0	10
584	GM_set1_bio5	GM_set1_bio6	bio	3306169	3119848	0.0901951742789267	HiCONA	5000000.0	0
585	GM_set1_bio5	GM_set1_bio6	bio	1630254	1727814	0.0908321926062695	HiCONA	5000000.0	1
586	GM_set1_bio5	GM_set1_bio6	bio	601050	689283	0.2469045610434187	HiCONA	5000000.0	5
587	GM_set1_bio5	GM_set1_bio6	bio	252968	351567	0.3211540688970914	HiCONA	5000000.0	10
588	GM_set1_bio5	GM_set1_bio6	bio	3951993	3792418	0.1048738414884075	HiCONA	50000000.0	0
589	GM_set1_bio5	GM_set1_bio6	bio	1642127	1755883	0.0923112827258454	HiCONA	50000000.0	1
590	GM_set1_bio5	GM_set1_bio6	bio	601240	689449	0.2469015579881308	HiCONA	50000000.0	5
591	GM_set1_bio5	GM_set1_bio6	bio	253038	351619	0.3211579471761436	HiCONA	50000000.0	10
592	GM_set1_bio5	GM_set1_bio7	bio	3482305	2366845	0.0554822224648279	HiCONA	10000000.0	0
593	GM_set1_bio5	GM_set1_bio7	bio	1634516	735246	0.0624219915643291	HiCONA	10000000.0	1
594	GM_set1_bio5	GM_set1_bio7	bio	601068	60070	0.0627673443274376	HiCONA	10000000.0	5
595	GM_set1_bio5	GM_set1_bio7	bio	252972	2438	0.0083340242164398	HiCONA	10000000.0	10
596	GM_set1_bio5	GM_set1_bio7	bio	3997524	2569328	0.0681950642647595	HiCONA	100000000.0	0
597	GM_set1_bio5	GM_set1_bio7	bio	1642951	736182	0.0627543946167508	HiCONA	100000000.0	1
598	GM_set1_bio5	GM_set1_bio7	bio	601243	60089	0.0627682705179238	HiCONA	100000000.0	5
599	GM_set1_bio5	GM_set1_bio7	bio	253042	2447	0.0083672430328887	HiCONA	100000000.0	10
600	GM_set1_bio5	GM_set1_bio7	bio	3306169	2256484	0.0499866737941104	HiCONA	5000000.0	0
601	GM_set1_bio5	GM_set1_bio7	bio	1630254	734733	0.0622175451456166	HiCONA	5000000.0	1
602	GM_set1_bio5	GM_set1_bio7	bio	601050	60070	0.0627691605326063	HiCONA	5000000.0	5
603	GM_set1_bio5	GM_set1_bio7	bio	252968	2438	0.0083341558262105	HiCONA	5000000.0	10
604	GM_set1_bio5	GM_set1_bio7	bio	3951993	2525601	0.0655462212520541	HiCONA	50000000.0	0
605	GM_set1_bio5	GM_set1_bio7	bio	1642127	736085	0.0626928416724346	HiCONA	50000000.0	1
606	GM_set1_bio5	GM_set1_bio7	bio	601240	60089	0.0627685731274205	HiCONA	50000000.0	5
607	GM_set1_bio5	GM_set1_bio7	bio	253038	2447	0.0083673751307402	HiCONA	50000000.0	10
608	GM_set1_bio5	GM_set1_bio7	bio	3482305	2698360	0.0658956138285938	HiCONA	10000000.0	0
609	GM_set1_bio5	GM_set1_bio7	bio	1634516	1129610	0.0762544470371839	HiCONA	10000000.0	1
610	GM_set1_bio5	GM_set1_bio7	bio	601068	228006	0.1633056821498327	HiCONA	10000000.0	5
611	GM_set1_bio5	GM_set1_bio7	bio	252972	54860	0.1302891888319356	HiCONA	10000000.0	10
612	GM_set1_bio5	GM_set1_bio7	bio	3997524	4285635	0.0842813249577056	HiCONA	100000000.0	0
613	GM_set1_bio5	GM_set1_bio7	bio	1642951	1134332	0.0767580053665702	HiCONA	100000000.0	1
614	GM_set1_bio5	GM_set1_bio7	bio	601243	228091	0.1633375041380742	HiCONA	100000000.0	5
615	GM_set1_bio5	GM_set1_bio7	bio	253042	54910	0.1303604136002085	HiCONA	100000000.0	10
616	GM_set1_bio5	GM_set1_bio7	bio	3306169	2360737	0.0595787828683817	HiCONA	5000000.0	0
617	GM_set1_bio5	GM_set1_bio7	bio	1630254	1128493	0.0759615020848422	HiCONA	5000000.0	1
618	GM_set1_bio5	GM_set1_bio7	bio	601050	228005	0.163310035935336	HiCONA	5000000.0	5
619	GM_set1_bio5	GM_set1_bio7	bio	252968	54860	0.1302911024292806	HiCONA	5000000.0	10
620	GM_set1_bio5	GM_set1_bio7	bio	3951993	3797640	0.0801130618334777	HiCONA	50000000.0	0
621	GM_set1_bio5	GM_set1_bio7	bio	1642127	1134065	0.0766948529711193	HiCONA	50000000.0	1
622	GM_set1_bio5	GM_set1_bio7	bio	601240	228089	0.1633353860138114	HiCONA	50000000.0	5
623	GM_set1_bio5	GM_set1_bio7	bio	253038	54910	0.1303540294015086	HiCONA	50000000.0	10
624	GM_set1_bio5	GM_set1_bio6	bio	3532489	3487436	0.0979634749632717	HiCONA	10000000.0	0
625	GM_set1_bio5	GM_set1_bio6	bio	1666466	1731462	0.0910402123302999	HiCONA	10000000.0	1
626	GM_set1_bio5	GM_set1_bio6	bio	613475	689295	0.2443573760533057	HiCONA	10000000.0	5
627	GM_set1_bio5	GM_set1_bio6	bio	257691	351571	0.3208760428048632	HiCONA	10000000.0	10
628	GM_set1_bio5	GM_set1_bio6	bio	4119474	3823310	0.106513646095745	HiCONA	100000000.0	0
629	GM_set1_bio5	GM_set1_bio6	bio	1675277	1756643	0.0921584252185004	HiCONA	100000000.0	1
630	GM_set1_bio5	GM_set1_bio6	bio	613728	689452	0.2443472614773508	HiCONA	100000000.0	5
631	GM_set1_bio5	GM_set1_bio6	bio	257777	351621	0.3208873860692959	HiCONA	100000000.0	10
632	GM_set1_bio5	GM_set1_bio6	bio	3282977	3119848	0.0908015301963343	HiCONA	5000000.0	0
633	GM_set1_bio5	GM_set1_bio6	bio	1661840	1727814	0.0905840174845862	HiCONA	5000000.0	1
634	GM_set1_bio5	GM_set1_bio6	bio	613461	689283	0.2443598788444951	HiCONA	5000000.0	5
635	GM_set1_bio5	GM_set1_bio6	bio	257683	351567	0.3208786634464038	HiCONA	5000000.0	10
636	GM_set1_bio5	GM_set1_bio6	bio	4029316	3792418	0.1050506289197995	HiCONA	50000000.0	0
637	GM_set1_bio5	GM_set1_bio6	bio	1674303	1755883	0.0920646543627686	HiCONA	50000000.0	1
638	GM_set1_bio5	GM_set1_bio6	bio	613727	689449	0.2443458183977893	HiCONA	50000000.0	5
639	GM_set1_bio5	GM_set1_bio6	bio	257774	351619	0.3208880006762746	HiCONA	50000000.0	10
640	GM_set1_bio5	GM_set1_bio7	bio	3532489	2366845	0.0547692664181302	HiCONA	10000000.0	0
641	GM_set1_bio5	GM_set1_bio7	bio	1666466	735246	0.0614063154619748	HiCONA	10000000.0	1
642	GM_set1_bio5	GM_set1_bio7	bio	613475	60070	0.0615935290464737	HiCONA	10000000.0	5
643	GM_set1_bio5	GM_set1_bio7	bio	257691	2438	0.0081737849779086	HiCONA	10000000.0	10
644	GM_set1_bio5	GM_set1_bio7	bio	4119474	2569328	0.0675597469701569	HiCONA	100000000.0	0
645	GM_set1_bio5	GM_set1_bio7	bio	1675277	736182	0.0617409677835499	HiCONA	100000000.0	1
646	GM_set1_bio5	GM_set1_bio7	bio	613728	60089	0.0615872045575571	HiCONA	100000000.0	5
647	GM_set1_bio5	GM_set1_bio7	bio	257777	2447	0.0082059308966083	HiCONA	100000000.0	10
648	GM_set1_bio5	GM_set1_bio7	bio	3282977	2256484	0.048925787907019	HiCONA	5000000.0	0
649	GM_set1_bio5	GM_set1_bio7	bio	1661840	734733	0.0612053047578984	HiCONA	5000000.0	1
650	GM_set1_bio5	GM_set1_bio7	bio	613461	60070	0.0615948881869708	HiCONA	5000000.0	5
651	GM_set1_bio5	GM_set1_bio7	bio	257683	2438	0.0081740384168178	HiCONA	5000000.0	10
652	GM_set1_bio5	GM_set1_bio7	bio	4029316	2525601	0.0648618748629308	HiCONA	50000000.0	0
653	GM_set1_bio5	GM_set1_bio7	bio	1674303	736085	0.0616873177858617	HiCONA	50000000.0	1
654	GM_set1_bio5	GM_set1_bio7	bio	613727	60089	0.0615873015873015	HiCONA	50000000.0	5
655	GM_set1_bio5	GM_set1_bio7	bio	257774	2447	0.0082060262763315	HiCONA	50000000.0	10
656	GM_set1_bio5	GM_set1_bio7	bio	3532489	2698360	0.0647543913852429	HiCONA	10000000.0	0
657	GM_set1_bio5	GM_set1_bio7	bio	1666466	1129610	0.0750537031632864	HiCONA	10000000.0	1
658	GM_set1_bio5	GM_set1_bio7	bio	613475	228006	0.1595358995735181	HiCONA	10000000.0	5
659	GM_set1_bio5	GM_set1_bio7	bio	257691	54860	0.129044027338275	HiCONA	10000000.0	10
660	GM_set1_bio5	GM_set1_bio7	bio	4119474	4285635	0.0832809958374452	HiCONA	100000000.0	0
661	GM_set1_bio5	GM_set1_bio7	bio	1675277	1134332	0.0755748139589992	HiCONA	100000000.0	1
662	GM_set1_bio5	GM_set1_bio7	bio	613728	228091	0.1595430803645219	HiCONA	100000000.0	5
663	GM_set1_bio5	GM_set1_bio7	bio	257777	54910	0.1291396587523697	HiCONA	100000000.0	10
664	GM_set1_bio5	GM_set1_bio7	bio	3282977	2360737	0.05807165480369	HiCONA	5000000.0	0
665	GM_set1_bio5	GM_set1_bio7	bio	1661840	1128493	0.0747845198655408	HiCONA	5000000.0	1
666	GM_set1_bio5	GM_set1_bio7	bio	613461	228005	0.1595375993363566	HiCONA	5000000.0	5
667	GM_set1_bio5	GM_set1_bio7	bio	257683	54860	0.1290477566649808	HiCONA	5000000.0	10
668	GM_set1_bio5	GM_set1_bio7	bio	4029316	3797640	0.0790465680074059	HiCONA	50000000.0	0
669	GM_set1_bio5	GM_set1_bio7	bio	1674303	1134065	0.0755102259654196	HiCONA	50000000.0	1
670	GM_set1_bio5	GM_set1_bio7	bio	613727	228089	0.1595405452684675	HiCONA	50000000.0	5
671	GM_set1_bio5	GM_set1_bio7	bio	257774	54910	0.1291369803158278	HiCONA	50000000.0	10
672	GM_set1_bio6	GM_set1_bio7	bio	3487436	2366845	0.0568442635824326	HiCONA	10000000.0	0
673	GM_set1_bio6	GM_set1_bio7	bio	1731462	735246	0.0612025403042273	HiCONA	10000000.0	1
674	GM_set1_bio6	GM_set1_bio7	bio	689295	60070	0.0551553519179266	HiCONA	10000000.0	5
675	GM_set1_bio6	GM_set1_bio7	bio	351571	2438	0.0059960386360859	HiCONA	10000000.0	10
676	GM_set1_bio6	GM_set1_bio7	bio	3823310	2569328	0.0706462192307859	HiCONA	100000000.0	0
677	GM_set1_bio6	GM_set1_bio7	bio	1756643	736182	0.0614943466028731	HiCONA	100000000.0	1
678	GM_set1_bio6	GM_set1_bio7	bio	689452	60089	0.0551580257306516	HiCONA	100000000.0	5
679	GM_set1_bio6	GM_set1_bio7	bio	351621	2447	0.0060150418666234	HiCONA	100000000.0	10
680	GM_set1_bio6	GM_set1_bio7	bio	3119848	2256484	0.0502562283322332	HiCONA	5000000.0	0
681	GM_set1_bio6	GM_set1_bio7	bio	1727814	734733	0.0610328941925876	HiCONA	5000000.0	1
682	GM_set1_bio6	GM_set1_bio7	bio	689283	60070	0.0551562838821597	HiCONA	5000000.0	5
683	GM_set1_bio6	GM_set1_bio7	bio	351567	2438	0.0059961067932195	HiCONA	5000000.0	10
684	GM_set1_bio6	GM_set1_bio7	bio	3792418	2525601	0.0677919066078678	HiCONA	50000000.0	0
685	GM_set1_bio6	GM_set1_bio7	bio	1755883	736085	0.061466154044059	HiCONA	50000000.0	1
686	GM_set1_bio6	GM_set1_bio7	bio	689449	60089	0.0551582586759315	HiCONA	50000000.0	5
687	GM_set1_bio6	GM_set1_bio7	bio	351619	2447	0.0060150760479501	HiCONA	50000000.0	10
688	GM_set1_bio6	GM_set1_bio7	bio	3487436	2698360	0.0669157253662146	HiCONA	10000000.0	0
689	GM_set1_bio6	GM_set1_bio7	bio	1731462	1129610	0.075362159781039	HiCONA	10000000.0	1
690	GM_set1_bio6	GM_set1_bio7	bio	689295	228006	0.1463453953781323	HiCONA	10000000.0	5
691	GM_set1_bio6	GM_set1_bio7	bio	351571	54860	0.1001004198143722	HiCONA	10000000.0	10
692	GM_set1_bio6	GM_set1_bio7	bio	3823310	4285635	0.0864321668633932	HiCONA	100000000.0	0
693	GM_set1_bio6	GM_set1_bio7	bio	1756643	1134332	0.0760006967453209	HiCONA	100000000.0	1
694	GM_set1_bio6	GM_set1_bio7	bio	689452	228091	0.1463584366777528	HiCONA	100000000.0	5
695	GM_set1_bio6	GM_set1_bio7	bio	351621	54910	0.1001447804614031	HiCONA	100000000.0	10
696	GM_set1_bio6	GM_set1_bio7	bio	3119848	2360737	0.0599680612333113	HiCONA	5000000.0	0
697	GM_set1_bio6	GM_set1_bio7	bio	1727814	1128493	0.0751520521678773	HiCONA	5000000.0	1
698	GM_set1_bio6	GM_set1_bio7	bio	689283	228005	0.1463463403417214	HiCONA	5000000.0	5
699	GM_set1_bio6	GM_set1_bio7	bio	351567	54860	0.1001015036067615	HiCONA	5000000.0	10
700	GM_set1_bio6	GM_set1_bio7	bio	3792418	3797640	0.0816842050658062	HiCONA	50000000.0	0
701	GM_set1_bio6	GM_set1_bio7	bio	1755883	1134065	0.0759568462802311	HiCONA	50000000.0	1
702	GM_set1_bio6	GM_set1_bio7	bio	689449	228089	0.1463579187250279	HiCONA	50000000.0	5
703	GM_set1_bio6	GM_set1_bio7	bio	351619	54910	0.1001453224833095	HiCONA	50000000.0	10
704	GM_set1_bio7	GM_set1_bio7	tec	2366845	2698360	0.0746370462149484	HiCONA	10000000.0	0
705	GM_set1_bio7	GM_set1_bio7	tec	735246	1129610	0.0986900129319613	HiCONA	10000000.0	1
706	GM_set1_bio7	GM_set1_bio7	tec	60070	228006	0.125296875	HiCONA	10000000.0	5
707	GM_set1_bio7	GM_set1_bio7	tec	2438	54860	0.0317643245579284	HiCONA	10000000.0	10
708	GM_set1_bio7	GM_set1_bio7	tec	2569328	4285635	0.0881541361588983	HiCONA	100000000.0	0
709	GM_set1_bio7	GM_set1_bio7	tec	736182	1134332	0.0988460587233507	HiCONA	100000000.0	1
710	GM_set1_bio7	GM_set1_bio7	tec	60089	228091	0.1253031149083724	HiCONA	100000000.0	5
711	GM_set1_bio7	GM_set1_bio7	tec	2447	54910	0.0318976683937823	HiCONA	100000000.0	10
712	GM_set1_bio7	GM_set1_bio7	tec	2256484	2360737	0.0696615912105223	HiCONA	5000000.0	0
713	GM_set1_bio7	GM_set1_bio7	tec	734733	1128493	0.0986287380097125	HiCONA	5000000.0	1
714	GM_set1_bio7	GM_set1_bio7	tec	60070	228005	0.1252973644428298	HiCONA	5000000.0	5
715	GM_set1_bio7	GM_set1_bio7	tec	2438	54860	0.0317643245579284	HiCONA	5000000.0	10
716	GM_set1_bio7	GM_set1_bio7	tec	2525601	3797640	0.0848017400085127	HiCONA	50000000.0	0
717	GM_set1_bio7	GM_set1_bio7	tec	736085	1134065	0.0988187764253532	HiCONA	50000000.0	1
718	GM_set1_bio7	GM_set1_bio7	tec	60089	228089	0.1253040934987445	HiCONA	50000000.0	5
719	GM_set1_bio7	GM_set1_bio7	tec	2447	54910	0.0318976683937823	HiCONA	50000000.0	10
720	IMR90_set1_bio1	IMR90_set1_bio1	tec	2971499	3081632	0.1102421056763269	HiCONA	10000000.0	0
721	IMR90_set1_bio1	IMR90_set1_bio1	tec	1590161	1683233	0.1218782773204285	HiCONA	10000000.0	1
722	IMR90_set1_bio1	IMR90_set1_bio1	tec	637248	672459	0.2985099487122542	HiCONA	10000000.0	5
723	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	342597	0.3940489432703003	HiCONA	10000000.0	10
724	IMR90_set1_bio1	IMR90_set1_bio1	tec	3463151	3596831	0.1244845833726213	HiCONA	100000000.0	0
725	IMR90_set1_bio1	IMR90_set1_bio1	tec	1667622	1704437	0.1254782865260043	HiCONA	100000000.0	1
726	IMR90_set1_bio1	IMR90_set1_bio1	tec	637408	672645	0.2984976692414205	HiCONA	100000000.0	5
727	IMR90_set1_bio1	IMR90_set1_bio1	tec	319172	342655	0.3940478397142087	HiCONA	100000000.0	10
728	IMR90_set1_bio1	IMR90_set1_bio1	tec	2723180	2828113	0.1032066822457487	HiCONA	5000000.0	0
729	IMR90_set1_bio1	IMR90_set1_bio1	tec	1575321	1632906	0.120049812157057	HiCONA	5000000.0	1
730	IMR90_set1_bio1	IMR90_set1_bio1	tec	637245	672449	0.2985112213616336	HiCONA	5000000.0	5
731	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	342596	0.3940497734220123	HiCONA	5000000.0	10
732	IMR90_set1_bio1	IMR90_set1_bio1	tec	3339779	3562122	0.1231915697258588	HiCONA	50000000.0	0
733	IMR90_set1_bio1	IMR90_set1_bio1	tec	1652010	1701907	0.1249277616838244	HiCONA	50000000.0	1
734	IMR90_set1_bio1	IMR90_set1_bio1	tec	637401	672641	0.2984970626162787	HiCONA	50000000.0	5
735	IMR90_set1_bio1	IMR90_set1_bio1	tec	319170	342653	0.3940511597731849	HiCONA	50000000.0	10
736	IMR90_set1_bio1	IMR90_set1_bio1	tec	2971499	984130	0.0409432209056581	HiCONA	10000000.0	0
737	IMR90_set1_bio1	IMR90_set1_bio1	tec	1590161	377481	0.0549267555689947	HiCONA	10000000.0	1
738	IMR90_set1_bio1	IMR90_set1_bio1	tec	637248	9692	0.0133137021489881	HiCONA	10000000.0	5
739	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	137	0.0004167672026146	HiCONA	10000000.0	10
740	IMR90_set1_bio1	IMR90_set1_bio1	tec	3463151	983834	0.0462415873375873	HiCONA	100000000.0	0
741	IMR90_set1_bio1	IMR90_set1_bio1	tec	1667622	378023	0.0555835923728848	HiCONA	100000000.0	1
742	IMR90_set1_bio1	IMR90_set1_bio1	tec	637408	9696	0.0133166301284058	HiCONA	100000000.0	5
743	IMR90_set1_bio1	IMR90_set1_bio1	tec	319172	156	0.000469957202564	HiCONA	100000000.0	10
744	IMR90_set1_bio1	IMR90_set1_bio1	tec	2723180	984806	0.0384365813351241	HiCONA	5000000.0	0
745	IMR90_set1_bio1	IMR90_set1_bio1	tec	1575321	377138	0.0546227747127206	HiCONA	5000000.0	1
746	IMR90_set1_bio1	IMR90_set1_bio1	tec	637245	9692	0.013313764709752	HiCONA	5000000.0	5
747	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	137	0.0004167672026146	HiCONA	5000000.0	10
748	IMR90_set1_bio1	IMR90_set1_bio1	tec	3339779	983159	0.0458719280851728	HiCONA	50000000.0	0
749	IMR90_set1_bio1	IMR90_set1_bio1	tec	1652010	377991	0.055553273435481	HiCONA	50000000.0	1
750	IMR90_set1_bio1	IMR90_set1_bio1	tec	637401	9696	0.0133167760999572	HiCONA	50000000.0	5
751	IMR90_set1_bio1	IMR90_set1_bio1	tec	319170	156	0.0004699601473795	HiCONA	50000000.0	10
752	IMR90_set1_bio1	IMR90_set1_bio1	tec	2971499	2110865	0.0785221188364763	HiCONA	10000000.0	0
753	IMR90_set1_bio1	IMR90_set1_bio1	tec	1590161	1059223	0.1018348776470979	HiCONA	10000000.0	1
754	IMR90_set1_bio1	IMR90_set1_bio1	tec	637248	300942	0.2380312691341342	HiCONA	10000000.0	5
755	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	100394	0.2278489163361772	HiCONA	10000000.0	10
756	IMR90_set1_bio1	IMR90_set1_bio1	tec	3463151	3534381	0.096098283891525	HiCONA	100000000.0	0
757	IMR90_set1_bio1	IMR90_set1_bio1	tec	1667622	1062855	0.1038447513468191	HiCONA	100000000.0	1
