	dist_thr	perc_thr	alpha_mod	alpha_thr	filt_pix_num	spar_pix_num	mean_dist_filt	mean_dist_spar	median_dist_filt	median_dist_spar	experiment	resolution	init_pix_num	mean_dist_init	median_dist_init	intra_pix_num	mean_intra_init	median_intra_init
1502	10000000	0.1	min	optimal	93581291	2455526	3719879.780243681	2077979.0277113745	3100000.0	1890000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1503	10000000	0.25	min	optimal	35209563	1869157	2548803.182249096	1950188.07943902	1760000.0	1650000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1504	100000000	0.01	min	optimal	212953600	4011866	18319338.90640966	3105817.173355242	10810000.0	1900000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1505	100000000	0.05	min	optimal	203779239	3763268	19089512.064131323	3001520.024616902	11820000.0	1860000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1506	100000000	0.1	min	optimal	58149743	2791016	9584578.776556244	2986733.060648882	3740000.0	1990000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1507	100000000	0.25	min	optimal	45779012	2615544	7574209.61334858	2897960.9174993807	2690000.0	2000000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1508	25000000	0.01	min	optimal	157148019	3762907	7907799.326188133	2760923.086858113	5540000.0	1980000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1509	25000000	0.05	min	optimal	146502747	3341493	8398385.370275686	2612108.8148321724	6330000.0	1930000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1510	25000000	0.1	min	optimal	136366494	3390842	8495746.017566456	2595656.432827009	6460000.0	1890000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1511	25000000	0.25	min	optimal	42135877	2373700	4781339.141226371	2522161.591608038	2350000.0	1950000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1512	5000000	0.01	min	optimal	75466353	3164411	1913503.0758674664	1854703.8516804548	1620000.0	1930000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1513	5000000	0.05	min	optimal	72040385	2577350	1966908.539841924	1808669.928414845	1720000.0	1820000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1514	5000000	0.1	min	optimal	63969690	2057992	2057085.850033039	1779206.1290811626	1950000.0	1750000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1515	5000000	0.25	min	optimal	44720508	1819731	2065938.606287746	1724281.2261812324	1960000.0	1570000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1516	50000000	0.01	min	optimal	194076577	3915578	13302963.675724763	3048386.457886933	8790000.0	1940000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1517	50000000	0.05	min	optimal	184558760	3761351	13926985.234458664	2980471.474212324	9730000.0	1890000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1518	50000000	0.1	min	optimal	69200657	2878613	9671872.108237354	2960357.918900526	4670000.0	1970000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1519	50000000	0.25	min	optimal	45077629	2585972	6672504.052509062	2859740.028120954	2620000.0	1990000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1520	10000000	0.01	max	optimal	104518237	2725706	3450042.1628811057	2087092.1148502445	2640000.0	1880000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1521	10000000	0.05	max	optimal	94017115	2882324	3708338.046216373	2079275.37986708	3080000.0	1850000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1522	10000000	0.1	max	optimal	93581291	2873901	3719879.780243681	2079061.944026604	3100000.0	1850000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1523	10000000	0.25	max	optimal	35209563	1819108	2548803.182249096	2049206.0614323064	1760000.0	1940000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1524	100000000	0.01	max	optimal	212953600	4046231	18319338.90640966	3032189.743986441	10810000.0	1880000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1525	100000000	0.05	max	optimal	203779239	4073581	19089512.064131323	3110352.031787265	11820000.0	1920000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1526	100000000	0.1	max	optimal	58149743	2162578	9584578.776556244	2883217.2943588626	3740000.0	1980000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1527	100000000	0.25	max	optimal	45779012	1913395	7574209.61334858	2714470.049310257	2690000.0	1980000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1528	25000000	0.01	max	optimal	157148019	3561552	7907799.326188133	2665649.506170344	5540000.0	1940000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1529	25000000	0.05	max	optimal	146502747	3579512	8398385.370275686	2638136.2263906365	6330000.0	1900000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1530	25000000	0.1	max	optimal	136366494	3500066	8495746.017566456	2593507.676712382	6460000.0	1850000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1531	25000000	0.25	max	optimal	42135877	1901215	4781339.141226371	2499569.5647257147	2350000.0	1980000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1532	5000000	0.01	max	optimal	75466353	2261117	1913503.0758674664	1754113.6526769733	1620000.0	1680000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1533	5000000	0.05	max	optimal	72040385	2399912	1966908.539841924	1752413.6468337171	1720000.0	1650000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1534	5000000	0.1	max	optimal	63969690	2401797	2057085.850033039	1764618.870787165	1950000.0	1680000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1535	5000000	0.25	max	optimal	44720508	2064801	2065938.606287746	1743277.109997525	1960000.0	1630000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1536	50000000	0.01	max	optimal	194076577	3920581	13302963.675724763	2993203.507337305	8790000.0	1940000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1537	50000000	0.05	max	optimal	184558760	4003825	13926985.234458664	2986540.4407035774	9730000.0	1900000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1538	50000000	0.1	max	optimal	69200657	2363165	9671872.108237354	2850114.642862432	4670000.0	1960000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1539	50000000	0.25	max	optimal	45077629	1924809	6672504.052509062	2685720.75982604	2620000.0	1990000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1540	10000000	0.0	min	optimal	105984722	3630970	3409039.370504741	2276755.528137109	2580000.0	2030000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1541	100000000	0.0	min	optimal	216344962	4447123	18042252.389126584	3465212.6262304867	10450000.0	2020000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1542	25000000	0.0	min	optimal	158905574	4013961	7825912.802844789	2908959.8429082893	5410000.0	2020000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1543	5000000	0.0	min	optimal	76373110	2766193	1895771.9976311035	1875948.6015617847	1600000.0	1960000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1544	50000000	0.0	min	optimal	196961923	4283486	13117033.91619506	3324925.9201500835	8520000.0	2020000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1545	10000000	0.0	max	optimal	105984722	2750502	3409039.370504741	2096658.9589827603	2580000.0	1900000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1546	100000000	0.0	max	optimal	216344962	3993525	18042252.389126584	3106870.927313589	10450000.0	1940000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1547	25000000	0.0	max	optimal	158905574	3548181	7825912.802844789	2704184.1636601966	5410000.0	1960000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1548	5000000	0.0	max	optimal	76373110	2256365	1895771.9976311035	1761365.0007866635	1600000.0	1700000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1549	50000000	0.0	max	optimal	196961923	3856431	13117033.91619506	2971319.8057997148	8520000.0	1930000.0	IMR90_HiC_combined_4DNFIIG4IWKW_10kb	10000	402672696	475913167.5008571	53280000.0	223812700	21967105.655309103	11190000.0
1550	10000000	0.01	min	optimal	40654698	1887527	2316384.953837316	734189.5453680927	1220000.0	620000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1551	10000000	0.05	min	optimal	37317508	2155431	2492268.378156441	729024.1070115443	1430000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1552	10000000	0.1	min	optimal	35568563	1975629	2479992.3702287325	704774.1807798934	1420000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1553	10000000	0.25	min	optimal	10091842	1180443	905731.7028942785	639816.46720765	520000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1554	100000000	0.01	min	optimal	64711501	2805659	14418895.43699504	1013523.7888852494	4360000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1555	100000000	0.05	min	optimal	61787612	2777869	15083762.158667017	909053.3678873986	5110000.0	530000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1556	100000000	0.1	min	optimal	13605221	1311430	4263478.462422624	778239.6772988265	760000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1557	100000000	0.25	min	optimal	10533149	1208770	1977414.206330889	753950.933593653	560000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1558	25000000	0.01	min	optimal	51117076	2419075	5340768.396455227	845901.1192294576	2080000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1559	25000000	0.05	min	optimal	48057048	2551932	5657727.162517348	829763.4145423938	2440000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1560	25000000	0.1	min	optimal	40652555	2369648	5578250.057345719	801781.6021620089	2370000.0	570000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1561	25000000	0.25	min	optimal	10354446	1205371	1291095.2232499933	689217.2783317335	550000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1562	5000000	0.01	min	optimal	34163254	1515781	1354793.5144000042	703404.106529901	890000.0	630000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1563	5000000	0.05	min	optimal	30713946	1590118	1468314.0691202623	680157.6172334381	1050000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1564	5000000	0.1	min	optimal	30684369	1583961	1469628.0259176912	678536.4854311438	1050000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1565	5000000	0.25	min	optimal	9834356	1176848	745354.5529570009	622403.7343820103	500000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1566	50000000	0.01	min	optimal	59563197	2767144	9729864.062870905	991501.5264836235	3300000.0	590000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1567	50000000	0.05	min	optimal	56632454	2622482	10214343.874450505	856677.5520289558	3860000.0	540000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1568	50000000	0.1	min	optimal	14511610	1317482	4304896.09491986	771716.4712686776	820000.0	590000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1569	50000000	0.25	min	optimal	10491915	1208064	1726825.7891910104	742664.1883211485	560000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1570	10000000	0.01	max	optimal	40654698	1808836	2316384.953837316	712632.40559122	1220000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1571	10000000	0.05	max	optimal	37317508	2078927	2492268.378156441	694143.8443966527	1430000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1572	10000000	0.1	max	optimal	35568563	2096955	2479992.3702287325	694076.4680214883	1420000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1573	10000000	0.25	max	optimal	10091842	1144458	905731.7028942785	650743.4436213474	520000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1574	100000000	0.01	max	optimal	64711501	2729970	14418895.43699504	879576.6913189522	4360000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1575	100000000	0.05	max	optimal	61787612	2839978	15083762.158667017	867165.1153635697	5110000.0	550000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1576	100000000	0.1	max	optimal	13605221	1277474	4263478.462422624	761354.1488907015	760000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1577	100000000	0.25	max	optimal	10533149	1171629	1977414.206330889	732010.6620781835	560000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1578	25000000	0.01	max	optimal	51117076	2292641	5340768.396455227	771338.1118107894	2080000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1579	25000000	0.05	max	optimal	48057048	2507821	5657727.162517348	752798.1103914514	2440000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1580	25000000	0.1	max	optimal	40652555	2317655	5578250.057345719	762787.5028854597	2370000.0	580000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1581	25000000	0.25	max	optimal	10354446	1160464	1291095.2232499933	684867.4668063809	550000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1582	5000000	0.01	max	optimal	34163254	1507268	1354793.5144000042	688619.2170204635	890000.0	620000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1583	5000000	0.05	max	optimal	30713946	1863493	1468314.0691202623	671194.9226533183	1050000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1584	5000000	0.1	max	optimal	30684369	1859206	1469628.0259176912	670453.4301201695	1050000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1585	5000000	0.25	max	optimal	9834356	1127930	745354.5529570009	632818.9249332849	500000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1586	50000000	0.01	max	optimal	59563197	2638180	9729864.062870905	854153.2457982397	3300000.0	590000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1587	50000000	0.05	max	optimal	56632454	2726812	10214343.874450505	828312.2048751436	3860000.0	560000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1588	50000000	0.1	max	optimal	14511610	1284733	4304896.09491986	754751.4697606429	820000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1589	50000000	0.25	max	optimal	10491915	1168766	1726825.7891910104	721590.446676238	560000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1590	10000000	0.0	min	optimal	41239249	1587214	2285402.612933131	751318.177637042	1190000.0	630000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1591	100000000	0.0	min	optimal	65738998	2537481	14196125.994040858	1022045.1266433127	4120000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1592	25000000	0.0	min	optimal	51978789	2039270	5254772.443813572	851796.142737352	1990000.0	620000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1593	5000000	0.0	min	optimal	34635687	1285408	1337948.3799469606	724936.7593791232	870000.0	650000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1594	50000000	0.0	min	optimal	60583832	2349383	9568760.533668457	959488.2869246948	3120000.0	620000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1595	10000000	0.0	max	optimal	41239249	1659899	2285402.612933131	719420.5430571379	1190000.0	620000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1596	100000000	0.0	max	optimal	65738998	2506607	14196125.994040858	863160.4675164475	4120000.0	590000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1597	25000000	0.0	max	optimal	51978789	2093724	5254772.443813572	785373.1723952154	1990000.0	610000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1598	5000000	0.0	max	optimal	34635687	1430207	1337948.3799469606	700381.5112078182	870000.0	630000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1599	50000000	0.0	max	optimal	60583832	2389737	9568760.533668457	841319.191191332	3120000.0	600000.0	GM_set1_bio3_tec2_4DNFIATMYDMG_10kb	10000	114043633	435652199.3639926	35460000.0	67971401	17678458.988214765	4510000.0
1600	10000000	0.01	min	optimal	50943255	1586993	2476086.8964890447	917980.2116329436	1400000.0	850000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1601	10000000	0.05	min	optimal	46362276	1635687	2673854.9183823504	909396.8589345028	1650000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1602	10000000	0.1	min	optimal	46280025	1626560	2678379.362154623	907695.166486327	1650000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1603	10000000	0.25	min	optimal	13595620	1322453	1132634.8566670737	815799.3516593784	680000.0	770000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1604	100000000	0.01	min	optimal	80704621	1886532	14006588.224483453	1079081.420299258	4610000.0	830000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1605	100000000	0.05	min	optimal	76759945	2016371	14700531.95973499	1125114.2076532545	5420000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1606	100000000	0.1	min	optimal	23091655	1564461	6720095.093227402	1028558.1999167764	1300000.0	770000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1607	100000000	0.25	min	optimal	14307453	1320076	2270175.3421800514	950520.3261024364	750000.0	770000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1608	25000000	0.01	min	optimal	64856211	1791283	5611780.274213059	1002642.7370772792	2410000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1609	25000000	0.05	min	optimal	60748784	1764525	5957715.701766145	1000957.7818393052	2830000.0	830000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1610	25000000	0.1	min	optimal	56658967	1855408	6023308.908014507	1018457.6060898736	2900000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1611	25000000	0.25	min	optimal	14073807	1318507	1632996.637654616	876785.2502868775	730000.0	770000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1612	5000000	0.01	min	optimal	42071369	1414700	1448504.4018890853	887959.680497632	1020000.0	860000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1613	5000000	0.05	min	optimal	37481517	1402410	1568344.216697526	864371.2181173837	1200000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1614	5000000	0.1	min	optimal	37393296	1399281	1570912.4999304689	864161.4800744096	1200000.0	840000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
1615	5000000	0.25	min	optimal	13111513	1276704	913389.2442466404	794192.7964508609	640000.0	770000.0	HMEC_HiC_combined_4DNFIIFAUT24_10kb	10000	182851283	577969201.3702742	173950000.0	85262027	18191642.3936297	4870000.0
